ID	log2FC	log2CPM	PValue	FDR	level	MeanA	MeanB	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6
ASV_586	-2.179	11.603	1	1	NotSig	0.011	0.052	0.069	0	0	0	0	0	0.311	0	0	0	0	0
ASV_595	-20.096	12.715	0.404656761927286	0.679000329335616	NotSig	0	0.112	0	0	0	0	0	0	0	0	0.672	0	0	0
ASV_618	-21.015	13.374	0.175734335644225	0.54686152721668	NotSig	0	0.212	0	0	0	0	0	0	0	0	0	0	0.21	1.062
ASV_641	19.995	12.009	0.0740099699862347	0.428896801676326	NotSig	0.105	0	0.412	0	0.174	0.042	0	0	0	0	0	0	0	0
ASV_662	19.52	11.019	0.0740099699862347	0.428896801676326	NotSig	0.075	0	0	0.105	0	0.208	0.138	0	0	0	0	0	0	0
ASV_682	19.4	12.019	0.404656761927286	0.679000329335616	NotSig	0.069	0	0	0	0	0.415	0	0	0	0	0	0	0	0
ASV_692	19.59	11.846	0.175734335644225	0.54686152721668	NotSig	0.079	0	0	0.105	0	0	0.368	0	0	0	0	0	0	0
ASV_701	19.585	12.016	0.175734335644225	0.54686152721668	NotSig	0.079	0	0	0	0.058	0	0.414	0	0	0	0	0	0	0
ASV_708	19.668	12.148	0.175734335644225	0.54686152721668	NotSig	0.083	0	0	0	0	0	0.046	0.454	0	0	0	0	0	0
ASV_733	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_761	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_777	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_785	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_789	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_792	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_811	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_814	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_816	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_846	0.177	11.424	0.752553750197242	1	NotSig	0.046	0.041	0.275	0	0	0	0	0	0.138	0	0	0	0.105	0
ASV_887	-19.406	11.033	0.175734335644225	0.54686152721668	NotSig	0	0.069	0	0	0	0	0	0	0.207	0	0	0	0.21	0
ASV_913	-1.447	10.978	0.461950454587791	0.72688362920569	NotSig	0.023	0.062	0.137	0	0	0	0	0	0.173	0	0.202	0	0	0
ASV_984	-21.492	14.111	0.404656761927286	0.679000329335616	NotSig	0	0.295	0	0	0	0	0	0	0	0	0	0	0	1.77
ASV_1038	19.975	12.594	0.404656761927286	0.679000329335616	NotSig	0.103	0	0.618	0	0	0	0	0	0	0	0	0	0	0
ASV_1066	1.223	11.362	0.180502945265727	0.54686152721668	NotSig	0.069	0.029	0	0.263	0.058	0.042	0	0.05	0	0	0	0	0	0.177
ASV_1094	19.727	12.346	0.404656761927286	0.679000329335616	NotSig	0.087	0	0	0	0.521	0	0	0	0	0	0	0	0	0
ASV_1125	19.316	11.019	0.175734335644225	0.54686152721668	NotSig	0.065	0	0	0	0	0.208	0.184	0	0	0	0	0	0	0
ASV_1130	19.248	11.867	0.404656761927286	0.679000329335616	NotSig	0.062	0	0	0	0	0.374	0	0	0	0	0	0	0	0
ASV_1134	19.248	11.867	0.404656761927286	0.679000329335616	NotSig	0.062	0	0	0	0	0.374	0	0	0	0	0	0	0	0
ASV_1137	2.734	11.505	0.461950454587791	0.72688362920569	NotSig	0.058	0.009	0	0	0.058	0.291	0	0	0	0	0	0	0.052	0
ASV_1139	19.248	11.867	0.404656761927286	0.679000329335616	NotSig	0.062	0	0	0	0	0.374	0	0	0	0	0	0	0	0
ASV_1149	2.367	11.168	0.340754470354665	0.679000329335616	NotSig	0.059	0.012	0.069	0	0.058	0	0.23	0	0.069	0	0	0	0	0
ASV_1156	19.555	10.978	0.0284406622664748	0.363306524436259	NotSig	0.077	0	0	0.053	0.116	0	0.092	0.202	0	0	0	0	0	0
ASV_1159	19.397	12.016	0.404656761927286	0.679000329335616	NotSig	0.069	0	0	0	0	0	0.414	0	0	0	0	0	0	0
ASV_1170	19.482	11.431	0.0740099699862347	0.428896801676326	NotSig	0.073	0	0	0.105	0.058	0	0.276	0	0	0	0	0	0	0
ASV_1195	19.524	11.785	0.0740099699862347	0.428896801676326	NotSig	0.075	0	0	0	0.058	0.042	0	0.353	0	0	0	0	0	0
ASV_1202	19.552	11.978	0.175734335644225	0.54686152721668	NotSig	0.077	0	0	0	0.058	0	0	0.403	0	0	0	0	0	0
ASV_1225	19.427	10.978	0.0740099699862347	0.428896801676326	NotSig	0.07	0	0	0	0	0.083	0.138	0.202	0	0	0	0	0	0
ASV_204	-21.34	13.959	0.404656761927286	0.679000329335616	NotSig	0	0.265	0	0	0	0	0	0	0	0	0	0	0	1.593
ASV_251	-20.765	13.384	0.404656761927286	0.679000329335616	NotSig	0	0.178	0	0	0	0	0	0	0	1.069	0	0	0	0
ASV_296	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_335	-0.366	12.374	1	1	NotSig	0.069	0.088	0.412	0	0	0	0	0	0	0	0	0	0	0.531
ASV_376	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_425	-20.765	13.384	0.404656761927286	0.679000329335616	NotSig	0	0.178	0	0	0	0	0	0	0	1.069	0	0	0	0
ASV_460	-0.366	12.374	1	1	NotSig	0.069	0.088	0.412	0	0	0	0	0	0	0	0	0	0	0.531
ASV_466	19.591	12.21	0.404656761927286	0.679000329335616	NotSig	0.079	0	0	0.474	0	0	0	0	0	0	0	0	0	0
ASV_483	19.397	12.016	0.404656761927286	0.679000329335616	NotSig	0.069	0	0	0	0	0	0.414	0	0	0	0	0	0	0
ASV_509	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_522	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_534	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_537	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_555	-19.056	11.018	0.0740099699862347	0.428896801676326	NotSig	0	0.055	0	0	0	0	0	0	0.207	0	0.067	0	0.052	0
ASV_557	-19.337	10.755	0.0740099699862347	0.428896801676326	NotSig	0	0.066	0	0	0	0	0	0	0.173	0	0.067	0	0.157	0
ASV_561	-18.984	11.603	0.404656761927286	0.679000329335616	NotSig	0	0.052	0	0	0	0	0	0	0.311	0	0	0	0	0
ASV_604	-19.944	12.563	0.404656761927286	0.679000329335616	NotSig	0	0.101	0	0	0	0	0	0	0	0	0.605	0	0	0
ASV_609	-20.527	13.146	0.404656761927286	0.679000329335616	NotSig	0	0.151	0	0	0	0	0	0	0	0	0	0.906	0	0
ASV_691	19.397	12.016	0.404656761927286	0.679000329335616	NotSig	0.069	0	0	0	0	0	0.414	0	0	0	0	0	0	0
ASV_707	19.397	12.016	0.404656761927286	0.679000329335616	NotSig	0.069	0	0	0	0	0	0.414	0	0	0	0	0	0	0
ASV_711	19.519	11.3	0.0740099699862347	0.428896801676326	NotSig	0.075	0	0	0	0.116	0.083	0	0.252	0	0	0	0	0	0
ASV_723	-0.007	11.3	1	1	NotSig	0.052	0.052	0	0	0.058	0	0	0.252	0	0	0.134	0	0	0.177
ASV_759	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_762	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_764	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_772	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_781	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_837	1.223	11.019	0.531994838836298	0.824002436163653	NotSig	0.053	0.023	0	0	0.058	0.208	0	0.05	0.035	0	0	0.101	0	0
ASV_890	-3.096	11.214	0.182287175738893	0.54686152721668	NotSig	0.011	0.098	0.069	0	0	0	0	0	0.173	0.238	0	0	0	0.177
ASV_936	-1.998	11.561	0.421671443406874	0.702588604161804	NotSig	0.019	0.076	0.069	0	0	0	0.046	0	0.104	0	0	0.302	0.052	0
ASV_943	-3.399	11.618	0.182287175738893	0.54686152721668	NotSig	0.01	0.102	0	0	0.058	0	0	0	0	0.119	0	0	0.314	0.177
ASV_956	-19.519	11.618	0.0740099699862347	0.428896801676326	NotSig	0	0.075	0	0	0	0	0	0	0.069	0	0.067	0	0.314	0
ASV_966	0.713	11.746	1	1	NotSig	0.057	0.035	0.343	0	0	0	0	0	0	0	0	0	0.21	0
ASV_973	-20.228	12.214	0.175734335644225	0.54686152721668	NotSig	0	0.123	0	0	0	0	0	0	0	0.475	0	0	0.262	0
ASV_974	-2.609	12.033	1	1	NotSig	0.011	0.07	0.069	0	0	0	0	0	0	0	0	0	0.419	0
ASV_990	-4.233	13.597	0.599265961982854	0.901174636500797	NotSig	0.011	0.215	0.069	0	0	0	0	0	0	0	0	0	0.052	1.239
ASV_1002	-21.17	13.789	0.404656761927286	0.679000329335616	NotSig	0	0.236	0	0	0	0	0	0	0	0	0	0	0	1.416
ASV_1022	19.413	10.176	0.00962171958575914	0.363306524436259	NotSig	0.07	0	0.069	0	0.116	0.042	0.092	0.101	0	0	0	0	0	0
ASV_1039	19.475	10.846	0.0740099699862347	0.428896801676326	NotSig	0.073	0	0.137	0	0.116	0	0.184	0	0	0	0	0	0	0
ASV_1043	19.522	10.563	0.0284406622664748	0.363306524436259	NotSig	0.075	0	0.137	0.105	0.058	0	0	0.151	0	0	0	0	0	0
ASV_1071	19.487	11.041	0.0284406622664748	0.363306524436259	NotSig	0.074	0	0.069	0.211	0.116	0	0.046	0	0	0	0	0	0	0
ASV_1089	19.557	12.176	0.404656761927286	0.679000329335616	NotSig	0.077	0	0	0	0.463	0	0	0	0	0	0	0	0	0
ASV_1103	19.377	11.176	0.0740099699862347	0.428896801676326	NotSig	0.068	0	0	0.053	0.231	0.125	0	0	0	0	0	0	0	0
ASV_1113	19.078	11.697	0.404656761927286	0.679000329335616	NotSig	0.055	0	0	0	0	0.332	0	0	0	0	0	0	0	0
ASV_1126	19.277	11.019	0.175734335644225	0.54686152721668	NotSig	0.064	0	0	0	0.174	0.208	0	0	0	0	0	0	0	0
ASV_1132	19.078	11.697	0.404656761927286	0.679000329335616	NotSig	0.055	0	0	0	0	0.332	0	0	0	0	0	0	0	0
ASV_1133	19.318	10.761	0.0740099699862347	0.428896801676326	NotSig	0.065	0	0	0.053	0.174	0.166	0	0	0	0	0	0	0	0
ASV_1180	3.396	10.431	0.0608076790261674	0.428896801676326	NotSig	0.061	0.006	0.069	0	0.116	0.042	0.138	0	0.035	0	0	0	0	0
ASV_1192	19.294	11.563	0.175734335644225	0.54686152721668	NotSig	0.064	0	0	0	0	0.083	0	0.303	0	0	0	0	0	0
ASV_1211	19.359	11.978	0.404656761927286	0.679000329335616	NotSig	0.067	0	0	0	0	0	0	0.403	0	0	0	0	0	0
ASV_259	-19.414	12.033	0.404656761927286	0.679000329335616	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_299	2.576	12.009	1	1	NotSig	0.069	0.012	0.412	0	0	0	0	0	0.069	0	0	0	0	0
ASV_310	-20.595	13.214	0.404656761927286	0.679000329335616	NotSig	0	0.158	0	0	0	0	0	0	0	0.95	0	0	0	0
ASV_322	-3.607	12.783	1	1	NotSig	0.01	0.117	0	0	0.058	0	0	0	0	0	0	0.705	0	0
ASV_330	-3.143	11.84	1	1	NotSig	0.007	0.061	0	0	0	0.042	0	0	0	0	0	0	0.367	0
ASV_393	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_410	-19.217	11.355	0.175734335644225	0.54686152721668	NotSig	0	0.061	0	0	0	0	0	0	0.104	0	0	0	0.262	0
ASV_427	-20.595	13.214	0.404656761927286	0.679000329335616	NotSig	0	0.158	0	0	0	0	0	0	0	0.95	0	0	0	0
ASV_433	-3.223	12.201	1	1	NotSig	0.008	0.078	0	0	0	0	0	0.05	0	0	0.471	0	0	0
ASV_445	-19.414	12.033	0.404656761927286	0.679000329335616	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_454	-21.09	13.597	0.175734335644225	0.54686152721668	NotSig	0	0.223	0	0	0	0	0	0	0	0	0	0.101	0	1.239
ASV_465	1.593	11.626	1	1	NotSig	0.053	0.017	0	0.316	0	0	0	0	0	0	0	0	0.105	0
ASV_470	19.251	10.697	0.0740099699862347	0.428896801676326	NotSig	0.062	0	0	0.158	0	0.166	0	0.05	0	0	0	0	0	0
ASV_503	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_552	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_575	-19.133	10.755	0.0740099699862347	0.428896801676326	NotSig	0	0.057	0	0	0	0	0	0	0.173	0	0.067	0	0.105	0
ASV_584	-1.841	11.789	0.461950454587791	0.72688362920569	NotSig	0.023	0.082	0.137	0	0	0	0	0	0.138	0	0	0	0	0.354
ASV_606	-20.136	12.561	0.0740099699862347	0.428896801676326	NotSig	0	0.115	0	0	0	0	0	0	0.035	0	0	0.604	0.052	0
ASV_611	-20.357	12.976	0.404656761927286	0.679000329335616	NotSig	0	0.134	0	0	0	0	0	0	0	0	0	0.806	0	0
ASV_640	3.128	12.009	0.599265961982854	0.901174636500797	NotSig	0.076	0.009	0.412	0	0	0	0.046	0	0	0	0	0	0.052	0
ASV_643	3.421	10.424	0.0608076790261674	0.428896801676326	NotSig	0.062	0.006	0.137	0	0.058	0.083	0.092	0	0.035	0	0	0	0	0
ASV_647	19.762	12.231	0.175734335644225	0.54686152721668	NotSig	0.089	0	0.481	0.053	0	0	0	0	0	0	0	0	0	0
ASV_697	19.227	11.846	0.404656761927286	0.679000329335616	NotSig	0.061	0	0	0	0	0	0.368	0	0	0	0	0	0	0
ASV_721	19.426	10.978	0.0740099699862347	0.428896801676326	NotSig	0.07	0	0	0.105	0.116	0	0	0.202	0	0	0	0	0	0
ASV_729	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_732	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_741	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_755	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_765	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_767	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_801	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_808	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_840	-18.814	11.433	0.404656761927286	0.679000329335616	NotSig	0	0.046	0	0	0	0	0	0	0.277	0	0	0	0	0
ASV_841	-18.814	11.433	0.404656761927286	0.679000329335616	NotSig	0	0.046	0	0	0	0	0	0	0.277	0	0	0	0	0
ASV_842	-18.904	11.241	0.175734335644225	0.54686152721668	NotSig	0	0.049	0	0	0	0	0	0	0.242	0	0	0	0.052	0
ASV_865	-19.252	10.978	0.175734335644225	0.54686152721668	NotSig	0	0.062	0	0	0	0	0	0	0.173	0	0.202	0	0	0
ASV_872	-18.814	11.433	0.404656761927286	0.679000329335616	NotSig	0	0.046	0	0	0	0	0	0	0.277	0	0	0	0	0
ASV_897	-0.436	11.799	1	1	NotSig	0.044	0.059	0	0.263	0	0	0	0	0	0.356	0	0	0	0
ASV_916	-19.774	12.393	0.404656761927286	0.679000329335616	NotSig	0	0.09	0	0	0	0	0	0	0	0	0.538	0	0	0
ASV_918	-3.263	10.978	0.0898233595612074	0.49175184865767	NotSig	0.008	0.074	0	0	0	0	0.046	0	0.035	0	0.202	0.101	0.105	0
ASV_921	-4.104	11.976	0.252951122873848	0.679000329335616	NotSig	0.008	0.132	0	0	0	0	0.046	0	0.035	0	0	0.403	0	0.354
ASV_968	-19.414	12.033	0.404656761927286	0.679000329335616	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_976	-19.414	12.033	0.404656761927286	0.679000329335616	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_981	-2.396	11.789	0.114710478212187	0.54686152721668	NotSig	0.02	0.104	0.069	0	0	0	0	0.05	0.035	0.119	0.067	0	0.052	0.354
ASV_1003	-3.565	12.789	0.461950454587791	0.72688362920569	NotSig	0.011	0.135	0.069	0	0	0	0	0	0	0	0	0	0.105	0.708
ASV_1005	19.469	11.746	0.175734335644225	0.54686152721668	NotSig	0.073	0	0.343	0	0	0	0.092	0	0	0	0	0	0	0
ASV_1009	2.615	12.009	1	1	NotSig	0.069	0.011	0.412	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1010	2.312	11.746	1	1	NotSig	0.057	0.012	0.343	0	0	0	0	0	0.069	0	0	0	0	0
ASV_1024	19.612	12.231	0.404656761927286	0.679000329335616	NotSig	0.08	0	0.481	0	0	0	0	0	0	0	0	0	0	0
ASV_1057	19.269	11.362	0.175734335644225	0.54686152721668	NotSig	0.063	0	0	0.263	0.116	0	0	0	0	0	0	0	0	0
ASV_1058	19.269	11.362	0.175734335644225	0.54686152721668	NotSig	0.063	0	0	0.263	0.116	0	0	0	0	0	0	0	0	0
ASV_1060	2.232	11.626	1	1	NotSig	0.053	0.011	0	0.316	0	0	0	0	0	0	0.067	0	0	0
ASV_1075	-1.087	11.789	0.788821236902539	1	NotSig	0.032	0.068	0	0	0.058	0.083	0	0.05	0	0	0	0	0.052	0.354
ASV_1079	19.256	10.761	0.0284406622664748	0.363306524436259	NotSig	0.063	0	0.069	0	0.174	0.042	0.092	0	0	0	0	0	0	0
ASV_1121	-0.846	10.033	0.531994838836298	0.824002436163653	NotSig	0.025	0.045	0.069	0	0	0.083	0	0	0	0	0.067	0.101	0.105	0
ASV_1122	18.886	11.505	0.404656761927286	0.679000329335616	NotSig	0.048	0	0	0	0	0.291	0	0	0	0	0	0	0	0
ASV_1138	1.068	11.282	1	1	NotSig	0.042	0.02	0	0	0	0.249	0	0	0	0.119	0	0	0	0
ASV_1142	19.066	10.431	0.0284406622664748	0.363306524436259	NotSig	0.055	0	0	0	0.058	0.083	0.138	0.05	0	0	0	0	0	0
ASV_1154	19.034	11.653	0.404656761927286	0.679000329335616	NotSig	0.054	0	0	0	0	0	0.322	0	0	0	0	0	0	0
ASV_1164	19.034	11.653	0.404656761927286	0.679000329335616	NotSig	0.054	0	0	0	0	0	0.322	0	0	0	0	0	0	0
ASV_1201	19.166	11.785	0.404656761927286	0.679000329335616	NotSig	0.059	0	0	0	0	0	0	0.353	0	0	0	0	0	0
ASV_1220	2.487	10.978	0.461950454587791	0.72688362920569	NotSig	0.049	0.009	0	0	0	0	0.092	0.202	0	0	0	0	0.052	0
ASV_1223	19.166	11.785	0.404656761927286	0.679000329335616	NotSig	0.059	0	0	0	0	0	0	0.353	0	0	0	0	0	0
ASV_1227	19.13	11.3	0.175734335644225	0.54686152721668	NotSig	0.057	0	0	0	0	0	0.092	0.252	0	0	0	0	0	0
ASV_265	2.615	12.009	1	1	NotSig	0.069	0.011	0.412	0	0	0	0	0	0	0	0.067	0	0	0
ASV_331	-1.781	12.789	1	1	NotSig	0.034	0.118	0.206	0	0	0	0	0	0	0	0	0	0	0.708
ASV_336	19.528	12.009	0.175734335644225	0.54686152721668	NotSig	0.076	0	0.412	0	0	0.042	0	0	0	0	0	0	0	0
ASV_383	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_426	-20.402	13.021	0.404656761927286	0.679000329335616	NotSig	0	0.139	0	0	0	0	0	0	0	0.831	0	0	0	0
ASV_456	-20.978	13.597	0.404656761927286	0.679000329335616	NotSig	0	0.206	0	0	0	0	0	0	0	0	0	0	0	1.239
ASV_514	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_516	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_538	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_578	-0.645	10.755	0.752553750197242	1	NotSig	0.018	0.029	0	0.053	0.058	0	0	0	0.173	0	0	0	0	0
ASV_588	-20.402	13.021	0.404656761927286	0.679000329335616	NotSig	0	0.139	0	0	0	0	0	0	0	0.831	0	0	0	0
ASV_592	-3.96	12.536	0.461950454587791	0.72688362920569	NotSig	0.007	0.108	0	0	0	0.042	0	0	0	0.594	0	0	0.052	0
ASV_617	-19.278	11.618	0.175734335644225	0.54686152721668	NotSig	0	0.064	0	0	0	0	0	0	0	0	0.067	0	0.314	0
ASV_633	-2.029	12.789	1	1	NotSig	0.029	0.118	0	0	0.174	0	0	0	0	0	0	0	0	0.708
ASV_637	-2.806	13.111	0.752553750197242	1	NotSig	0.021	0.147	0.069	0	0.058	0	0	0	0	0	0	0	0	0.885
ASV_668	19.364	11.983	0.404656761927286	0.679000329335616	NotSig	0.067	0	0	0	0.405	0	0	0	0	0	0	0	0	0
ASV_728	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_734	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_780	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_804	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_826	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_839	-18.82	10.755	0.175734335644225	0.54686152721668	NotSig	0	0.046	0	0	0	0	0	0	0.173	0	0	0	0.105	0
ASV_854	-18.621	11.241	0.404656761927286	0.679000329335616	NotSig	0	0.04	0	0	0	0	0	0	0.242	0	0	0	0	0
ASV_858	-18.621	11.241	0.404656761927286	0.679000329335616	NotSig	0	0.04	0	0	0	0	0	0	0.242	0	0	0	0	0
ASV_859	1.334	10.563	0.775029260163904	1	NotSig	0.043	0.017	0	0.105	0	0	0	0.151	0.035	0	0.067	0	0	0
ASV_878	-19.052	11.018	0.175734335644225	0.54686152721668	NotSig	0	0.054	0	0	0	0	0	0	0.207	0.119	0	0	0	0
ASV_886	-2.04	11.018	1	1	NotSig	0.008	0.035	0	0	0	0	0	0.05	0.207	0	0	0	0	0
ASV_893	-20.073	12.214	0.0740099699862347	0.428896801676326	NotSig	0	0.11	0	0	0	0	0	0	0	0.475	0.134	0	0.052	0
ASV_896	-20.402	13.021	0.404656761927286	0.679000329335616	NotSig	0	0.139	0	0	0	0	0	0	0	0.831	0	0	0	0
ASV_900	-19.991	11.799	0.175734335644225	0.54686152721668	NotSig	0	0.104	0	0	0	0	0	0	0	0.356	0.269	0	0	0
ASV_919	-19.535	11.978	0.175734335644225	0.54686152721668	NotSig	0	0.076	0	0	0	0	0	0	0	0	0.403	0	0.052	0
ASV_926	-19.943	11.976	0.175734335644225	0.54686152721668	NotSig	0	0.101	0	0	0	0	0	0	0	0	0.202	0.403	0	0
ASV_927	-20.164	12.783	0.404656761927286	0.679000329335616	NotSig	0	0.117	0	0	0	0	0	0	0	0	0	0.705	0	0
ASV_948	-1.129	11.033	0.924102310456697	1	NotSig	0.021	0.046	0.069	0	0.058	0	0	0	0	0	0.067	0	0.21	0
ASV_960	-19.209	11.355	0.0740099699862347	0.428896801676326	NotSig	0	0.061	0	0	0	0	0	0	0.035	0	0.067	0	0.262	0
ASV_964	-19.221	11.84	0.404656761927286	0.679000329335616	NotSig	0	0.061	0	0	0	0	0	0	0	0	0	0	0.367	0
ASV_967	-2.846	11.355	0.461950454587791	0.72688362920569	NotSig	0.008	0.06	0	0	0	0	0	0.05	0	0	0	0.101	0.262	0
ASV_982	-20.978	13.597	0.404656761927286	0.679000329335616	NotSig	0	0.206	0	0	0	0	0	0	0	0	0	0	0	1.239
ASV_992	-20.978	13.597	0.404656761927286	0.679000329335616	NotSig	0	0.206	0	0	0	0	0	0	0	0	0	0	0	1.239
ASV_1004	0.472	10.789	0.445976175125995	0.72688362920569	NotSig	0.041	0.029	0	0.158	0	0.042	0.046	0	0	0	0	0	0	0.177
ASV_1016	0.956	11.746	1	1	NotSig	0.057	0.029	0.343	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1019	19.312	11.424	0.175734335644225	0.54686152721668	NotSig	0.065	0	0.275	0	0.116	0	0	0	0	0	0	0	0	0
ASV_1021	19.251	11.009	0.0740099699862347	0.428896801676326	NotSig	0.062	0	0.206	0.053	0.116	0	0	0	0	0	0	0	0	0
ASV_1023	19.291	11.746	0.175734335644225	0.54686152721668	NotSig	0.064	0	0.343	0	0	0.042	0	0	0	0	0	0	0	0
ASV_1025	1.391	11.424	1	1	NotSig	0.046	0.017	0.275	0	0	0	0	0	0	0	0	0	0.105	0
ASV_1036	0.002	11.009	0.445976175125995	0.72688362920569	NotSig	0.034	0.034	0.206	0	0	0	0	0	0.035	0.119	0	0	0.052	0
ASV_1045	-1.032	11.789	0.599265961982854	0.901174636500797	NotSig	0.034	0.07	0.206	0	0	0	0	0	0	0	0.067	0	0	0.354
ASV_1048	2.062	10.176	0.129072605112147	0.54686152721668	NotSig	0.047	0.011	0.069	0	0.116	0	0.046	0.05	0	0	0.067	0	0	0
ASV_1059	19.006	11.626	0.404656761927286	0.679000329335616	NotSig	0.053	0	0	0.316	0	0	0	0	0	0	0	0	0	0
ASV_1063	19.006	11.626	0.404656761927286	0.679000329335616	NotSig	0.053	0	0	0.316	0	0	0	0	0	0	0	0	0	0
ASV_1086	19.092	11.498	0.175734335644225	0.54686152721668	NotSig	0.056	0	0	0	0.289	0	0.046	0	0	0	0	0	0	0
ASV_1087	2.292	10.761	0.461950454587791	0.72688362920569	NotSig	0.043	0.009	0	0	0.174	0.083	0	0	0	0	0	0	0.052	0
ASV_1151	18.812	11.431	0.404656761927286	0.679000329335616	NotSig	0.046	0	0	0	0	0	0.276	0	0	0	0	0	0	0
ASV_1169	18.812	11.431	0.404656761927286	0.679000329335616	NotSig	0.046	0	0	0	0	0	0.276	0	0	0	0	0	0	0
ASV_1197	18.944	11.563	0.404656761927286	0.679000329335616	NotSig	0.05	0	0	0	0	0	0	0.303	0	0	0	0	0	0
ASV_1214	19.023	10.563	0.0740099699862347	0.428896801676326	NotSig	0.053	0	0	0.053	0.116	0	0	0.151	0	0	0	0	0	0
ASV_1224	18.979	11.3	0.175734335644225	0.54686152721668	NotSig	0.052	0	0	0	0.058	0	0	0.252	0	0	0	0	0	0
ASV_1234	18.944	11.563	0.404656761927286	0.679000329335616	NotSig	0.05	0	0	0	0	0	0	0.303	0	0	0	0	0	0
ASV_401	-2.058	10.755	1	1	NotSig	0.007	0.029	0	0	0	0.042	0	0	0.173	0	0	0	0	0
