OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_695	4.792	9.013	0.00453188413913888	0.0636799802231577	Enriched	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Unassigned	0.056	0.002	0	0	0.333	0	0	0	0	0.01	0	0	0	0
ASV_188	1.287	10.345	0.00464740704488905	0.063956756274955	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Unassigned	0.148	0.069	0.214	0.104	0.139	0.168	0.121	0.143	0.065	0.038	0.164	0.064	0.035	0.048
ASV_727	-3.23	8.832	0.00467056671205289	0.063956756274955	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.005	0.057	0.028	0	0	0	0	0	0.214	0	0.037	0.073	0	0.019
ASV_971	-2.185	8.66	0.00469235189104585	0.063956756274955	Depleted	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Unassigned	0.007	0.041	0	0	0.023	0	0.008	0.008	0.019	0.019	0.064	0.009	0.071	0.067
ASV_365	-1.345	9.358	0.00507433924319478	0.0683192116299039	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Unassigned	0.025	0.075	0.019	0.035	0.031	0.016	0.008	0.042	0.084	0.057	0.064	0.073	0.097	0.077
ASV_357	1.547	9.813	0.00511266293928848	0.0683192116299039	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned	0.1	0.04	0.074	0.035	0.077	0.064	0.091	0.26	0.037	0.029	0.009	0.036	0.062	0.067
ASV_598	-4.662	9.027	0.00535777887186513	0.0697162294023931	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Unassigned	0.001	0.079	0	0	0.008	0	0	0	0.473	0	0	0	0	0
ASV_1144	-2.443	8.202	0.00535969764637096	0.0697162294023931	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Unassigned	0.003	0.023	0	0	0	0.008	0	0.008	0.056	0.01	0.018	0.009	0.035	0.01
ASV_753	-2.2	8.498	0.00537065597010365	0.0697162294023931	Depleted	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Lacunisphaera	Unassigned	0.005	0.034	0	0.009	0.008	0	0.015	0	0.009	0.01	0.018	0.045	0.053	0.067
ASV_613	-1.698	8.773	0.00548365998033553	0.0705115901245031	Depleted	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.012	0.045	0.028	0.017	0	0.016	0	0.008	0.065	0.029	0.027	0.036	0.035	0.077
ASV_1527	-2.989	8.673	0.00562973088512689	0.0717133009011959	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.004	0.045	0.009	0.009	0	0	0	0.008	0.028	0.19	0	0.045	0.009	0
ASV_750	-1.923	8.771	0.00570798066155888	0.0720368300157847	Depleted	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	Unassigned	0.01	0.046	0.019	0.017	0	0	0	0.025	0.084	0.01	0.027	0.045	0.071	0.038
ASV_930	1.38	9.597	0.00578779451325175	0.0720745273696135	Enriched	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Unassigned	0.081	0.035	0.074	0.148	0.093	0.072	0.068	0.034	0.037	0.029	0.064	0.027	0.044	0.01
ASV_197	1.474	10.282	0.00581672634677732	0.0720745273696135	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Pseudorhodoplanes	Unassigned	0.143	0.062	0.102	0.104	0.248	0.256	0.03	0.117	0.121	0.076	0.027	0.055	0.062	0.029
ASV_1123	-2.543	8.242	0.00587910267596414	0.0721911436697218	Depleted	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.003	0.025	0	0.009	0.008	0	0	0	0.019	0.01	0.046	0	0.018	0.058
ASV_261	-1.097	9.933	0.00599812116578378	0.072407737318268	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.047	0.118	0.065	0.035	0.046	0.048	0.023	0.067	0.13	0.095	0.11	0.127	0.124	0.125
ASV_1397	-2.417	8.41	0.00600298922741327	0.072407737318268	Depleted	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	Unassigned	0.004	0.031	0.009	0.009	0.008	0	0	0	0.037	0.086	0.027	0.009	0	0.029
ASV_712	-2.622	8.687	0.0061362967451681	0.0729552410797334	Depleted	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Azohydromonas	Unassigned	0.006	0.042	0.009	0.009	0	0	0.008	0.008	0.019	0	0.064	0.127	0.044	0
ASV_124	1.086	10.684	0.00615543119895036	0.0729552410797334	Enriched	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.184	0.101	0.177	0.174	0.217	0.184	0.167	0.185	0.13	0.124	0.119	0.064	0.133	0.038
ASV_1523	-3.132	7.76	0.006828282401408	0.080232318216544	Depleted	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Actinopolymorphaceae	Thermasporomyces	Unassigned	0	0.009	0	0	0	0	0	0	0.009	0	0	0.009	0.018	0.019
ASV_1247	-3.046	8.139	0.00695765543333191	0.081053712441294	Depleted	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0.001	0.022	0	0.009	0	0	0	0	0.037	0.01	0.064	0	0	0.019
ASV_1028	2.234	8.489	0.00722838125246572	0.0834316322680751	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.028	0.006	0.009	0.026	0.015	0.008	0.076	0.034	0	0.01	0.018	0.009	0	0
ASV_95	1.041	11.174	0.00728419973580406	0.0834316322680751	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unassigned	0.259	0.15	0.214	0.182	0.356	0.256	0.326	0.218	0.158	0.105	0.164	0.136	0.204	0.134
ASV_1063	-2.201	8.315	0.00745388159491323	0.0835272932907047	Depleted	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Unassigned	0.004	0.027	0	0.017	0.008	0	0	0	0.019	0.057	0.009	0.027	0.009	0.038
ASV_273	1.625	9.865	0.00746632718100148	0.0835272932907047	Enriched	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Unassigned	0.103	0.04	0.056	0.087	0.062	0.088	0.273	0.05	0.028	0.01	0.064	0.009	0.089	0.038
ASV_304	-2.289	9.411	0.00747639749190461	0.0835272932907047	Depleted	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Unassigned	0.016	0.088	0.056	0	0	0.024	0.015	0	0	0.076	0.027	0.191	0.168	0.067
ASV_316	1.725	9.408	0.00787956171975754	0.0860701308813592	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	Unassigned	0.073	0.025	0.084	0.122	0.031	0.024	0.151	0.025	0	0.01	0.046	0.018	0.035	0.038
ASV_350	1.318	9.545	0.00800145534000629	0.0860701308813592	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unassigned	0.079	0.035	0.093	0.113	0.054	0.024	0.053	0.134	0.056	0.019	0.046	0.018	0.035	0.038
ASV_522	-1.728	8.793	0.0080359294899857	0.0860701308813592	Depleted	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Aquihabitans	Unassigned	0.011	0.045	0.028	0.017	0	0.008	0.015	0	0.028	0.086	0.046	0.045	0.044	0.019
ASV_1145	-1.929	8.66	0.00804973828751811	0.0860701308813592	Depleted	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.008	0.04	0.009	0.009	0.008	0.008	0	0.017	0.037	0.048	0.082	0	0.018	0.058
ASV_1383	4.296	8.122	0.00805519569291853	0.0860701308813592	Enriched	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Unassigned	Unassigned	0.022	0	0	0.13	0	0	0	0	0	0	0	0	0	0
ASV_881	3.178	8.47	0.00808288829993689	0.0860701308813592	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Unassigned	0.03	0.003	0.056	0.017	0.108	0	0	0	0	0	0	0	0.009	0.01
ASV_102	1.3	10.967	0.00839597556511847	0.0887109666298951	Enriched	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	0.232	0.114	0.251	0.095	0.256	0.112	0.507	0.168	0.158	0.048	0.164	0.1	0.106	0.106
ASV_799	-3.136	8.768	0.0085088556082204	0.0892120784154184	Depleted	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.005	0.051	0.028	0	0	0	0	0	0.121	0	0.009	0.155	0	0.019
ASV_211	1.842	10.111	0.00910253628622942	0.0947080683826771	Enriched	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0.135	0.043	0.056	0.104	0	0.488	0.053	0.109	0.019	0.067	0.037	0.036	0.044	0.058
ASV_1097	1.862	8.327	0.00928352347047987	0.0958594128050307	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Unassigned	0.023	0.006	0.028	0.035	0.015	0.016	0.008	0.034	0	0.01	0.009	0.018	0	0
ASV_569	-2.302	8.86	0.0096064456071216	0.0974983227917871	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Ohtaekwangia	Unassigned	0.009	0.054	0.037	0	0	0.008	0.008	0	0.186	0.01	0.046	0.055	0.009	0.019
ASV_1386	1.934	8.188	0.0096566387069384	0.0974983227917871	Enriched	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Unassigned	0.018	0.005	0.009	0.017	0.023	0.016	0.023	0.017	0	0.01	0	0	0.009	0.01
ASV_1454	2.54	7.953	0.00970291452389111	0.0974983227917871	Enriched	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Unassigned	0.012	0.002	0.009	0.009	0.015	0.016	0.023	0	0.009	0	0	0	0	0
ASV_746	-1.781	9.099	0.00978373823162108	0.0974983227917871	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	Unassigned	0.016	0.061	0.028	0.026	0.008	0.032	0	0	0.037	0.067	0.073	0.109	0.071	0.01
ASV_546	-1.941	8.892	0.00983818349440476	0.0974983227917871	Depleted	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Unassigned	0.011	0.051	0	0.026	0.008	0.016	0.008	0.008	0	0.114	0.064	0.055	0.053	0.019
ASV_323	-1.281	9.536	0.0098714369370995	0.0974983227917871	Depleted	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unassigned	0.03	0.089	0.028	0.043	0.023	0.032	0.03	0.025	0.065	0.076	0.046	0.1	0.053	0.192
ASV_1138	-1.92	8.217	0.0100163358064882	0.0982177388794488	Depleted	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Frankiaceae	Frankia	Unassigned	0.004	0.021	0.009	0	0	0.016	0	0	0.019	0.019	0.018	0.027	0.027	0.019
ASV_1343	-1.915	8.209	0.0102101742221026	0.0994033390337565	Depleted	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Ohtaekwangia	Unassigned	0.004	0.022	0	0.009	0.008	0	0.008	0	0.028	0.01	0.027	0.009	0.027	0.029
ASV_1502	-1.921	8.21	0.0107438704427851	0.103857414280256	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned	0.004	0.021	0	0.017	0.008	0	0	0	0.028	0.01	0.027	0.018	0.027	0.019
ASV_553	-1.662	8.862	0.0110979247587619	0.105626456310325	NotSig	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.013	0.048	0.028	0.026	0.023	0	0	0	0.056	0.038	0.046	0.082	0.027	0.038
ASV_239	1.333	9.979	0.011101984383065	0.105626456310325	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	Unassigned	0.107	0.051	0.074	0.104	0.124	0.048	0.235	0.059	0.074	0.095	0.037	0.045	0.027	0.029
ASV_1423	-1.803	8.471	0.0111867755928536	0.105626456310325	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	Unassigned	0.007	0.031	0.019	0.017	0.008	0	0	0	0.028	0.057	0.009	0.036	0.035	0.019
ASV_866	-1.753	8.308	0.0113851991979077	0.105626456310325	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.006	0.025	0.009	0	0	0.008	0.008	0.008	0.037	0.019	0.009	0.018	0.027	0.038
ASV_451	-1.36	9.043	0.0114076997267875	0.105626456310325	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.018	0.056	0.028	0.026	0.015	0.016	0.008	0.017	0.056	0.076	0.073	0.027	0.035	0.067
ASV_867	-1.573	9.42	0.0114458883913479	0.105626456310325	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	0.023	0.086	0.009	0.043	0.023	0	0.023	0.042	0.186	0.057	0.027	0.018	0.124	0.106
ASV_958	-1.552	8.611	0.0114693437519648	0.105626456310325	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0.009	0.036	0.009	0.009	0.008	0.008	0.023	0	0.037	0.038	0.027	0.036	0.018	0.058
ASV_812	2.631	8.235	0.0116760385535347	0.106808325828643	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Unassigned	0.02	0.003	0	0	0.054	0.032	0.023	0.008	0	0	0	0	0.009	0.01
ASV_606	-1.964	8.55	0.0119272547491645	0.108378988154075	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.007	0.036	0	0	0.015	0	0	0.025	0.037	0.067	0.018	0.009	0.018	0.067
ASV_348	1.591	9.27	0.0120624616961616	0.108881690674624	NotSig	Bacteria	Actinobacteria	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces	Unassigned	0.065	0.023	0.074	0.148	0.046	0.024	0.038	0.059	0.009	0.019	0.073	0	0.018	0.019
ASV_714	-1.702	9.22	0.0124179187528496	0.111352784606145	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Unassigned	0.018	0.072	0.028	0.017	0	0.008	0.023	0.034	0.065	0.114	0.018	0.064	0.009	0.163
ASV_112	-1.592	11.069	0.0125893547202549	0.112152225383709	NotSig	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Unassigned	Unassigned	0.093	0.301	0.186	0.13	0.093	0.064	0.045	0.042	0.046	0.114	0.849	0.537	0.115	0.144
ASV_1490	2.548	7.956	0.0127562309497251	0.112900927171917	NotSig	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Gordoniaceae	Gordonia	Unassigned	0.012	0.002	0	0.009	0.031	0.008	0.015	0.008	0	0	0	0	0	0.01
ASV_920	-1.323	9.219	0.012854121499717	0.113033339381382	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Unassigned	Unassigned	0.023	0.067	0.037	0.035	0.008	0.016	0.008	0.034	0.084	0.105	0.027	0.045	0.071	0.067
ASV_1489	-2.387	8.57	0.0129946753713011	0.113536811096688	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Alkalihalobacillus	Unassigned	0.006	0.039	0.009	0.017	0	0	0	0.008	0.009	0.029	0.009	0.036	0	0.153
ASV_309	1.5	9.341	0.0133771773636723	0.114669307315057	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Unassigned	0.063	0.026	0.037	0.017	0.046	0.12	0.106	0.05	0.019	0.01	0.055	0.018	0.027	0.029
ASV_271	-1.241	9.824	0.0134289238151434	0.114669307315057	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	Unassigned	0.041	0.111	0.084	0.043	0.031	0.016	0.015	0.059	0.037	0.19	0.082	0.091	0.124	0.144
ASV_940	-1.914	8.782	0.0134364248404936	0.114669307315057	NotSig	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Unassigned	Unassigned	0.009	0.046	0	0	0.008	0.016	0.008	0.025	0.019	0	0.064	0.027	0.089	0.077
ASV_592	-1.198	9.535	0.0135403774635931	0.114669307315057	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Desertimonas	Unassigned	0.033	0.088	0.065	0.035	0.015	0.024	0.015	0.042	0.158	0.076	0.046	0.045	0.097	0.106
ASV_607	2.568	9.205	0.0135449438574646	0.114669307315057	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.067	0.013	0	0.035	0	0.192	0	0.176	0.009	0.01	0.009	0.009	0	0.038
ASV_79	1.277	11.164	0.0140889410778681	0.118538436352681	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	Unassigned	0.279	0.131	0.326	0.139	0.101	0.272	0.326	0.512	0.037	0.067	0.292	0.118	0.08	0.192
ASV_168	3.121	10.928	0.0142913145270504	0.119503446014538	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.284	0.039	0.009	0.009	0	1.68	0	0.008	0.028	0.086	0.018	0.036	0	0.067
ASV_970	-2.146	8.101	0.0145787382819206	0.12116353828206	NotSig	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0.003	0.018	0	0	0.008	0.008	0	0	0.037	0.01	0	0.027	0.018	0.019
ASV_599	-2.633	9.203	0.0148306276206774	0.12209660251885	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Unassigned	0.009	0.074	0.009	0	0.039	0	0.008	0	0	0.048	0	0.291	0.027	0.077
ASV_856	2.666	8.83	0.0149316226148498	0.12209660251885	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Unassigned	0.042	0.008	0.028	0.009	0.194	0.024	0	0	0	0	0.009	0	0.018	0.019
ASV_855	-1.123	11.21	0.0149597451362054	0.12209660251885	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unassigned	0.128	0.315	0.177	0.087	0.124	0.072	0.114	0.193	0.158	0.447	0.566	0.346	0.23	0.144
ASV_90	1.119	11.161	0.0155814627096408	0.126031592577031	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Unassigned	0.272	0.143	0.14	0.304	0.147	0.288	0.182	0.57	0.13	0.057	0.274	0.1	0.151	0.144
ASV_221	2.43	9.817	0.0156494953670485	0.126031592577031	NotSig	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Ohtaekwangia	Unassigned	0.115	0.025	0.354	0	0.008	0.024	0.303	0	0.046	0.01	0.037	0	0.009	0.048
ASV_1309	-1.476	8.853	0.0157192742025644	0.126031592577031	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned	0.014	0.046	0.009	0.035	0	0.024	0.008	0.008	0.046	0.076	0.064	0.027	0.027	0.038
ASV_1522	-2.422	7.935	0.0166130166116956	0.132418372173925	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned	0.001	0.014	0	0.009	0	0	0	0	0.019	0	0.009	0.009	0.009	0.038
ASV_331	1.053	9.919	0.0167103776360334	0.13242002742973	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Unassigned	0.099	0.055	0.084	0.061	0.093	0.088	0.098	0.168	0.056	0.038	0.027	0.082	0.071	0.058
ASV_838	-2.338	8.558	0.0170927157760817	0.134666887877453	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Unassigned	0.006	0.037	0.019	0	0	0	0	0.017	0.084	0	0.064	0.055	0.018	0
ASV_951	2.038	8.39	0.0175751318683457	0.136838690438592	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unassigned	0.024	0.006	0.019	0.026	0	0.016	0.068	0.017	0.009	0	0.018	0	0.009	0
ASV_764	1.567	8.675	0.0175865348829208	0.136838690438592	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Unassigned	Unassigned	0.032	0.013	0.009	0.035	0.031	0.056	0.038	0.025	0	0.029	0.009	0	0.009	0.029
ASV_1073	-2.174	8.778	0.0176695594403465	0.136838690438592	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unassigned	0.009	0.051	0.019	0.017	0	0	0.008	0.008	0.046	0.019	0.018	0	0.009	0.211
ASV_907	-2.215	8.508	0.0179246131870791	0.138029648440615	NotSig	Bacteria	Verrucomicrobia	Spartobacteria	Unassigned	Unassigned	Spartobacteria_genera_incertae_sedis	Unassigned	0.006	0.036	0.009	0.009	0.008	0	0.008	0	0.111	0	0.046	0.009	0	0.048
ASV_506	-1.359	8.886	0.0186054913820633	0.140235830374185	NotSig	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Unassigned	0.015	0.048	0.019	0.017	0.008	0	0.015	0.034	0.065	0.038	0.037	0.018	0.062	0.067
ASV_1075	-2.261	8.138	0.0186511476031637	0.140235830374185	NotSig	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	0.003	0.02	0.009	0	0	0	0	0.008	0	0.019	0.027	0	0.027	0.048
ASV_741	1.511	8.652	0.0186547968398199	0.140235830374185	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned	0.032	0.012	0.037	0.035	0.054	0.008	0.03	0.025	0.019	0.019	0	0.018	0	0.019
ASV_1086	-1.356	8.898	0.0187004954692038	0.140235830374185	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Neobacillus	Unassigned	0.015	0.048	0.028	0	0.023	0.016	0	0.025	0.065	0.048	0.037	0.036	0.035	0.067
ASV_213	0.924	10.369	0.0187255474160688	0.140235830374185	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unassigned	0.141	0.087	0.13	0.174	0.077	0.192	0.136	0.134	0.111	0.114	0.037	0.073	0.071	0.115
ASV_1029	-2.233	8.335	0.0191531728668418	0.142141941838444	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Unassigned	0.004	0.028	0.019	0	0	0	0	0.008	0.009	0.019	0	0.009	0.071	0.058
ASV_1140	2.046	8.228	0.0191886407177357	0.142141941838444	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.019	0.004	0	0.009	0.023	0.04	0.023	0.017	0	0	0.009	0	0.018	0
ASV_947	-1.704	8.432	0.0198090731345529	0.145944684769706	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Unassigned	Unassigned	0.007	0.029	0.028	0	0	0.008	0	0.008	0.028	0.019	0.009	0.018	0.053	0.048
ASV_1511	-2.657	8.017	0.0200879974810924	0.147007645072224	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.001	0.017	0	0	0	0	0.008	0	0.009	0.01	0	0	0.062	0.019
ASV_1159	-2.059	8.071	0.0202700285305981	0.147007645072224	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	Unassigned	0.003	0.017	0.009	0.009	0	0	0	0	0.019	0.029	0.027	0.018	0.009	0
ASV_82	0.946	11.539	0.0203787145822121	0.147007645072224	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Kinneretia	Unassigned	0.341	0.205	0.27	0.417	0.271	0.248	0.424	0.419	0.186	0.048	0.256	0.236	0.248	0.259
ASV_332	1.146	9.648	0.020385846455887	0.147007645072224	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	Unassigned	0.08	0.041	0.074	0.069	0.139	0.064	0.023	0.109	0.028	0.038	0.055	0.045	0.044	0.038
ASV_1257	2.86	8.042	0.0204926284400019	0.147007645072224	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Unassigned	0.015	0.002	0	0	0.046	0	0.008	0.034	0.009	0	0	0	0	0
ASV_1341	-2.149	8.772	0.0212493080183595	0.151637732089131	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Unassigned	0.008	0.047	0	0	0	0.008	0.008	0.034	0.037	0.038	0	0.027	0.168	0.01
ASV_1059	-1.71	8.433	0.0214521515650405	0.152287930120574	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned	0.007	0.029	0.009	0.009	0	0.016	0.008	0	0.019	0.019	0.037	0	0.053	0.048
ASV_1313	1.894	8.327	0.0217217876262764	0.153165604349274	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.022	0.006	0.019	0.026	0.039	0.04	0.008	0	0	0.01	0	0	0.018	0.01
