ID	log2FC	log2CPM	PValue	FDR	level	MeanA	MeanB	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6
ASV_1137	-16.414	9.033	0.404656761927286	0.560293978053165	NotSig	0	0.009	0	0	0	0	0	0	0	0	0	0	0.052	0
ASV_1139	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1149	-16.814	9.433	0.404656761927286	0.560293978053165	NotSig	0	0.012	0	0	0	0	0	0	0.069	0	0	0	0	0
ASV_1156	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1159	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1170	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1195	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1202	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1225	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_204	-21.34	13.959	0.404656761927286	0.560293978053165	NotSig	0	0.265	0	0	0	0	0	0	0	0	0	0	0	1.593
ASV_251	-20.765	13.384	0.404656761927286	0.560293978053165	NotSig	0	0.178	0	0	0	0	0	0	0	1.069	0	0	0	0
ASV_296	22.129	14.748	0.404656761927286	0.560293978053165	NotSig	0.459	0	0	0	0	0	0	2.752	0	0	0	0	0	0
ASV_335	-19.755	12.374	0.404656761927286	0.560293978053165	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_376	19.53	12.149	0.404656761927286	0.560293978053165	NotSig	0.076	0	0	0	0.454	0	0	0	0	0	0	0	0	0
ASV_425	-20.765	13.384	0.404656761927286	0.560293978053165	NotSig	0	0.178	0	0	0	0	0	0	0	1.069	0	0	0	0
ASV_460	-19.755	12.374	0.404656761927286	0.560293978053165	NotSig	0	0.088	0	0	0	0	0	0	0	0	0	0	0	0.531
ASV_466	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_483	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_509	20.588	12.224	0.0740099699862347	0.363321670841516	NotSig	0.158	0	0	0.478	0.05	0	0.417	0	0	0	0	0	0	0
ASV_522	19.53	12.149	0.404656761927286	0.560293978053165	NotSig	0.076	0	0	0	0.454	0	0	0	0	0	0	0	0	0
ASV_534	20.858	13.339	0.175734335644225	0.461885820233052	NotSig	0.19	0	0	0	0	1.036	0.104	0	0	0	0	0	0	0
ASV_537	20.575	13.195	0.404656761927286	0.560293978053165	NotSig	0.156	0	0	0	0	0	0.938	0	0	0	0	0	0	0
ASV_555	-0.097	11.578	0.445976175125995	0.616069414011258	NotSig	0.051	0.055	0	0	0	0	0	0.306	0.207	0	0.067	0	0.052	0
ASV_557	-19.337	10.755	0.0740099699862347	0.363321670841516	NotSig	0	0.066	0	0	0	0	0	0	0.173	0	0.067	0	0.157	0
ASV_561	-18.984	11.603	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0.311	0	0	0	0	0
ASV_604	-19.944	12.563	0.404656761927286	0.560293978053165	NotSig	0	0.101	0	0	0	0	0	0	0	0	0.605	0	0	0
ASV_609	-20.527	13.146	0.404656761927286	0.560293978053165	NotSig	0	0.151	0	0	0	0	0	0	0	0	0	0.906	0	0
ASV_691	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_707	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_711	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_723	-18.986	10.789	0.175734335644225	0.461885820233052	NotSig	0	0.052	0	0	0	0	0	0	0	0	0.134	0	0	0.177
ASV_759	19.53	12.149	0.404656761927286	0.560293978053165	NotSig	0.076	0	0	0	0.454	0	0	0	0	0	0	0	0	0
ASV_762	20.147	11.339	0.0740099699862347	0.363321670841516	NotSig	0.116	0	0.185	0	0.252	0.259	0	0	0	0	0	0	0	0
ASV_764	19.53	12.149	0.404656761927286	0.560293978053165	NotSig	0.076	0	0	0	0.454	0	0	0	0	0	0	0	0	0
ASV_772	19.53	12.149	0.404656761927286	0.560293978053165	NotSig	0.076	0	0	0	0.454	0	0	0	0	0	0	0	0	0
ASV_781	20.173	11.979	0.175734335644225	0.461885820233052	NotSig	0.118	0	0	0	0.404	0	0	0.306	0	0	0	0	0	0
ASV_837	-17.782	9.976	0.175734335644225	0.461885820233052	NotSig	0	0.023	0	0	0	0	0	0	0.035	0	0	0.101	0	0
ASV_890	-19.901	11.214	0.0740099699862347	0.363321670841516	NotSig	0	0.098	0	0	0	0	0	0	0.173	0.238	0	0	0	0.177
ASV_936	-19.543	11.561	0.0740099699862347	0.363321670841516	NotSig	0	0.076	0	0	0	0	0	0	0.104	0	0	0.302	0.052	0
ASV_943	-19.956	11.618	0.0740099699862347	0.363321670841516	NotSig	0	0.102	0	0	0	0	0	0	0	0.119	0	0	0.314	0.177
ASV_956	-19.519	11.618	0.0740099699862347	0.363321670841516	NotSig	0	0.075	0	0	0	0	0	0	0.069	0	0.067	0	0.314	0
ASV_966	-18.414	11.033	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0	0	0	0	0.21	0
ASV_973	-20.228	12.214	0.175734335644225	0.461885820233052	NotSig	0	0.123	0	0	0	0	0	0	0	0.475	0	0	0.262	0
ASV_974	-19.414	12.033	0.404656761927286	0.560293978053165	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_990	-21.037	13.597	0.175734335644225	0.461885820233052	NotSig	0	0.215	0	0	0	0	0	0	0	0	0	0	0.052	1.239
ASV_1002	-21.17	13.789	0.404656761927286	0.560293978053165	NotSig	0	0.236	0	0	0	0	0	0	0	0	0	0	0	1.416
ASV_1022	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1039	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1043	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1071	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1089	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1103	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1113	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1126	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1132	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1133	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1180	-15.814	8.433	0.404656761927286	0.560293978053165	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_1192	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1211	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_259	-19.414	12.033	0.404656761927286	0.560293978053165	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_299	-16.814	9.433	0.404656761927286	0.560293978053165	NotSig	0	0.012	0	0	0	0	0	0	0.069	0	0	0	0	0
ASV_310	-20.595	13.214	0.404656761927286	0.560293978053165	NotSig	0	0.158	0	0	0	0	0	0	0	0.95	0	0	0	0
ASV_322	-20.164	12.783	0.404656761927286	0.560293978053165	NotSig	0	0.117	0	0	0	0	0	0	0	0	0	0.705	0	0
ASV_330	-19.221	11.84	0.404656761927286	0.560293978053165	NotSig	0	0.061	0	0	0	0	0	0	0	0	0	0	0.367	0
ASV_393	20.72	13.339	0.404656761927286	0.560293978053165	NotSig	0.173	0	0	0	0	1.036	0	0	0	0	0	0	0	0
ASV_410	-19.217	11.355	0.175734335644225	0.461885820233052	NotSig	0	0.061	0	0	0	0	0	0	0.104	0	0	0	0.262	0
ASV_427	-20.595	13.214	0.404656761927286	0.560293978053165	NotSig	0	0.158	0	0	0	0	0	0	0	0.95	0	0	0	0
ASV_433	-19.582	12.201	0.404656761927286	0.560293978053165	NotSig	0	0.078	0	0	0	0	0	0	0	0	0.471	0	0	0
ASV_445	-19.414	12.033	0.404656761927286	0.560293978053165	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_454	-21.09	13.597	0.175734335644225	0.461885820233052	NotSig	0	0.223	0	0	0	0	0	0	0	0	0	0.101	0	1.239
ASV_465	-17.414	10.033	0.404656761927286	0.560293978053165	NotSig	0	0.017	0	0	0	0	0	0	0	0	0	0	0.105	0
ASV_470	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_503	20.605	13.224	0.404656761927286	0.560293978053165	NotSig	0.159	0	0	0.957	0	0	0	0	0	0	0	0	0	0
ASV_552	21.959	14.578	0.404656761927286	0.560293978053165	NotSig	0.408	0	0	0	0	0	0	2.446	0	0	0	0	0	0
ASV_575	-19.133	10.755	0.0740099699862347	0.363321670841516	NotSig	0	0.057	0	0	0	0	0	0	0.173	0	0.067	0	0.105	0
ASV_584	-19.646	11.789	0.175734335644225	0.461885820233052	NotSig	0	0.082	0	0	0	0	0	0	0.138	0	0	0	0	0.354
ASV_606	-20.136	12.561	0.0740099699862347	0.363321670841516	NotSig	0	0.115	0	0	0	0	0	0	0.035	0	0	0.604	0.052	0
ASV_611	-20.357	12.976	0.404656761927286	0.560293978053165	NotSig	0	0.134	0	0	0	0	0	0	0	0	0	0.806	0	0
ASV_640	-16.414	9.033	0.404656761927286	0.560293978053165	NotSig	0	0.009	0	0	0	0	0	0	0	0	0	0	0.052	0
ASV_643	-15.814	8.433	0.404656761927286	0.560293978053165	NotSig	0	0.006	0	0	0	0	0	0	0.035	0	0	0	0	0
ASV_647	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_697	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_721	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_729	20.152	12.663	0.175734335644225	0.461885820233052	NotSig	0.117	0	0.649	0	0.05	0	0	0	0	0	0	0	0	0
ASV_732	20.237	12.856	0.404656761927286	0.560293978053165	NotSig	0.124	0	0.741	0	0	0	0	0	0	0	0	0	0	0
ASV_741	20.152	12.663	0.175734335644225	0.461885820233052	NotSig	0.117	0	0.649	0	0.05	0	0	0	0	0	0	0	0	0
ASV_755	20.08	11.809	0.0740099699862347	0.363321670841516	NotSig	0.111	0	0	0.359	0.202	0	0.104	0	0	0	0	0	0	0
ASV_765	19.7	11.564	0.175734335644225	0.461885820233052	NotSig	0.085	0	0	0	0.303	0	0.208	0	0	0	0	0	0	0
ASV_767	19.753	11.441	0.175734335644225	0.461885820233052	NotSig	0.088	0	0.278	0	0.252	0	0	0	0	0	0	0	0	0
ASV_801	20.549	12.924	0.0740099699862347	0.363321670841516	NotSig	0.153	0	0.093	0	0.05	0.777	0	0	0	0	0	0	0	0
ASV_808	20.72	13.339	0.404656761927286	0.560293978053165	NotSig	0.173	0	0	0	0	1.036	0	0	0	0	0	0	0	0
ASV_840	-18.814	11.433	0.404656761927286	0.560293978053165	NotSig	0	0.046	0	0	0	0	0	0	0.277	0	0	0	0	0
ASV_841	-18.814	11.433	0.404656761927286	0.560293978053165	NotSig	0	0.046	0	0	0	0	0	0	0.277	0	0	0	0	0
ASV_842	-18.904	11.241	0.175734335644225	0.461885820233052	NotSig	0	0.049	0	0	0	0	0	0	0.242	0	0	0	0.052	0
ASV_865	-19.252	10.978	0.175734335644225	0.461885820233052	NotSig	0	0.062	0	0	0	0	0	0	0.173	0	0.202	0	0	0
ASV_872	-18.814	11.433	0.404656761927286	0.560293978053165	NotSig	0	0.046	0	0	0	0	0	0	0.277	0	0	0	0	0
ASV_897	-19.18	11.799	0.404656761927286	0.560293978053165	NotSig	0	0.059	0	0	0	0	0	0	0	0.356	0	0	0	0
ASV_916	-19.774	12.393	0.404656761927286	0.560293978053165	NotSig	0	0.09	0	0	0	0	0	0	0	0	0.538	0	0	0
ASV_918	-19.49	10.978	0.0284406622664748	0.341287947197698	NotSig	0	0.074	0	0	0	0	0	0	0.035	0	0.202	0.101	0.105	0
ASV_921	-20.331	11.976	0.0740099699862347	0.363321670841516	NotSig	0	0.132	0	0	0	0	0	0	0.035	0	0	0.403	0	0.354
ASV_968	-19.414	12.033	0.404656761927286	0.560293978053165	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_976	-19.414	12.033	0.404656761927286	0.560293978053165	NotSig	0	0.07	0	0	0	0	0	0	0	0	0	0	0.419	0
ASV_981	-19.995	11.789	0.00962171958575914	0.278795191899557	NotSig	0	0.104	0	0	0	0	0	0	0.035	0.119	0.067	0	0.052	0.354
ASV_1003	-20.369	12.789	0.175734335644225	0.461885820233052	NotSig	0	0.135	0	0	0	0	0	0	0	0	0	0	0.105	0.708
ASV_1005	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1009	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1010	-16.814	9.433	0.404656761927286	0.560293978053165	NotSig	0	0.012	0	0	0	0	0	0	0.069	0	0	0	0	0
ASV_1024	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1057	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1058	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1060	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1075	-19.369	11.789	0.175734335644225	0.461885820233052	NotSig	0	0.068	0	0	0	0	0	0	0	0	0	0	0.052	0.354
ASV_1079	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1121	-18.794	10.033	0.0740099699862347	0.363321670841516	NotSig	0	0.045	0	0	0	0	0	0	0	0	0.067	0.101	0.105	0
ASV_1122	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1138	-17.595	10.214	0.404656761927286	0.560293978053165	NotSig	0	0.02	0	0	0	0	0	0	0	0.119	0	0	0	0
ASV_1142	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1154	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1164	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1201	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1220	-16.414	9.033	0.404656761927286	0.560293978053165	NotSig	0	0.009	0	0	0	0	0	0	0	0	0	0	0.052	0
ASV_1223	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1227	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_265	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_331	-20.17	12.789	0.404656761927286	0.560293978053165	NotSig	0	0.118	0	0	0	0	0	0	0	0	0	0	0	0.708
ASV_336	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_383	19.167	11.786	0.404656761927286	0.560293978053165	NotSig	0.059	0	0	0	0.353	0	0	0	0	0	0	0	0	0
ASV_426	-20.402	13.021	0.404656761927286	0.560293978053165	NotSig	0	0.139	0	0	0	0	0	0	0	0.831	0	0	0	0
ASV_456	-20.978	13.597	0.404656761927286	0.560293978053165	NotSig	0	0.206	0	0	0	0	0	0	0	0	0	0	0	1.239
ASV_514	19.167	11.786	0.404656761927286	0.560293978053165	NotSig	0.059	0	0	0	0.353	0	0	0	0	0	0	0	0	0
ASV_516	19.167	11.786	0.404656761927286	0.560293978053165	NotSig	0.059	0	0	0	0.353	0	0	0	0	0	0	0	0	0
ASV_538	20.102	12.61	0.175734335644225	0.461885820233052	NotSig	0.113	0	0	0	0.05	0	0.625	0	0	0	0	0	0	0
ASV_578	-18.136	10.755	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0.173	0	0	0	0	0
ASV_588	-20.402	13.021	0.404656761927286	0.560293978053165	NotSig	0	0.139	0	0	0	0	0	0	0	0.831	0	0	0	0
ASV_592	-20.039	12.536	0.175734335644225	0.461885820233052	NotSig	0	0.108	0	0	0	0	0	0	0	0.594	0	0	0.052	0
ASV_617	-19.278	11.618	0.175734335644225	0.461885820233052	NotSig	0	0.064	0	0	0	0	0	0	0	0	0.067	0	0.314	0
ASV_633	-20.17	12.789	0.404656761927286	0.560293978053165	NotSig	0	0.118	0	0	0	0	0	0	0	0	0	0	0	0.708
ASV_637	-20.492	13.111	0.404656761927286	0.560293978053165	NotSig	0	0.147	0	0	0	0	0	0	0	0	0	0	0	0.885
ASV_668	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_728	20.044	12.663	0.404656761927286	0.560293978053165	NotSig	0.108	0	0.649	0	0	0	0	0	0	0	0	0	0	0
ASV_734	20.044	12.663	0.404656761927286	0.560293978053165	NotSig	0.108	0	0.649	0	0	0	0	0	0	0	0	0	0	0
ASV_780	19.167	11.786	0.404656761927286	0.560293978053165	NotSig	0.059	0	0	0	0.353	0	0	0	0	0	0	0	0	0
ASV_804	20.486	12.924	0.175734335644225	0.461885820233052	NotSig	0.147	0	0	0	0	0.777	0.104	0	0	0	0	0	0	0
ASV_826	21.767	14.386	0.404656761927286	0.560293978053165	NotSig	0.357	0	0	0	0	0	0	2.141	0	0	0	0	0	0
ASV_839	-18.82	10.755	0.175734335644225	0.461885820233052	NotSig	0	0.046	0	0	0	0	0	0	0.173	0	0	0	0.105	0
ASV_854	-18.621	11.241	0.404656761927286	0.560293978053165	NotSig	0	0.04	0	0	0	0	0	0	0.242	0	0	0	0	0
ASV_858	-18.621	11.241	0.404656761927286	0.560293978053165	NotSig	0	0.04	0	0	0	0	0	0	0.242	0	0	0	0	0
ASV_859	-17.373	9.393	0.175734335644225	0.461885820233052	NotSig	0	0.017	0	0	0	0	0	0	0.035	0	0.067	0	0	0
ASV_878	-19.052	11.018	0.175734335644225	0.461885820233052	NotSig	0	0.054	0	0	0	0	0	0	0.207	0.119	0	0	0	0
ASV_886	-18.399	11.018	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0.207	0	0	0	0	0
ASV_893	-20.073	12.214	0.0740099699862347	0.363321670841516	NotSig	0	0.11	0	0	0	0	0	0	0	0.475	0.134	0	0.052	0
ASV_896	-20.402	13.021	0.404656761927286	0.560293978053165	NotSig	0	0.139	0	0	0	0	0	0	0	0.831	0	0	0	0
ASV_900	-19.991	11.799	0.175734335644225	0.461885820233052	NotSig	0	0.104	0	0	0	0	0	0	0	0.356	0.269	0	0	0
ASV_919	-19.535	11.978	0.175734335644225	0.461885820233052	NotSig	0	0.076	0	0	0	0	0	0	0	0	0.403	0	0.052	0
ASV_926	-19.943	11.976	0.175734335644225	0.461885820233052	NotSig	0	0.101	0	0	0	0	0	0	0	0	0.202	0.403	0	0
ASV_927	-20.164	12.783	0.404656761927286	0.560293978053165	NotSig	0	0.117	0	0	0	0	0	0	0	0	0	0.705	0	0
ASV_948	-18.815	11.033	0.175734335644225	0.461885820233052	NotSig	0	0.046	0	0	0	0	0	0	0	0	0.067	0	0.21	0
ASV_960	-19.209	11.355	0.0740099699862347	0.363321670841516	NotSig	0	0.061	0	0	0	0	0	0	0.035	0	0.067	0	0.262	0
ASV_964	-19.221	11.84	0.404656761927286	0.560293978053165	NotSig	0	0.061	0	0	0	0	0	0	0	0	0	0	0.367	0
ASV_967	-19.205	11.355	0.175734335644225	0.461885820233052	NotSig	0	0.06	0	0	0	0	0	0	0	0	0	0.101	0.262	0
ASV_982	-20.978	13.597	0.404656761927286	0.560293978053165	NotSig	0	0.206	0	0	0	0	0	0	0	0	0	0	0	1.239
ASV_992	-20.978	13.597	0.404656761927286	0.560293978053165	NotSig	0	0.206	0	0	0	0	0	0	0	0	0	0	0	1.239
ASV_1004	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1016	-18.17	10.789	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0.177
ASV_1019	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1021	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1023	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1025	-17.414	10.033	0.404656761927286	0.560293978053165	NotSig	0	0.017	0	0	0	0	0	0	0	0	0	0	0.105	0
ASV_1036	-18.387	10.214	0.0740099699862347	0.363321670841516	NotSig	0	0.034	0	0	0	0	0	0	0.035	0.119	0	0	0.052	0
ASV_1045	-19.421	11.789	0.175734335644225	0.461885820233052	NotSig	0	0.07	0	0	0	0	0	0	0	0	0.067	0	0	0.354
ASV_1048	-16.774	9.393	0.404656761927286	0.560293978053165	NotSig	0	0.011	0	0	0	0	0	0	0	0	0.067	0	0	0
ASV_1059	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1063	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1086	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1087	-16.414	9.033	0.404656761927286	0.560293978053165	NotSig	0	0.009	0	0	0	0	0	0	0	0	0	0	0.052	0
ASV_1151	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1169	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1197	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1214	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1224	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1234	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_401	-18.136	10.755	0.404656761927286	0.560293978053165	NotSig	0	0.029	0	0	0	0	0	0	0.173	0	0	0	0	0
ASV_409	-18.399	11.018	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0.207	0	0	0	0	0
ASV_412	-18.399	11.018	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0.207	0	0	0	0	0
ASV_438	-19.581	11.393	0.175734335644225	0.461885820233052	NotSig	0	0.078	0	0	0	0	0	0	0	0	0.269	0.201	0	0
ASV_440	-19.86	12.298	0.175734335644225	0.461885820233052	NotSig	0	0.095	0	0	0	0	0	0	0	0	0.067	0.504	0	0
ASV_443	-18.999	11.618	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_447	-18.999	11.618	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_462	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_463	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_478	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_507	20.19	12.809	0.404656761927286	0.560293978053165	NotSig	0.12	0	0	0.718	0	0	0	0	0	0	0	0	0	0
ASV_547	19.99	12.61	0.404656761927286	0.560293978053165	NotSig	0.104	0	0	0	0	0	0.625	0	0	0	0	0	0	0
ASV_550	1.545	11.578	1	1	NotSig	0.051	0.017	0	0	0	0	0	0.306	0	0	0	0	0.105	0
ASV_594	-19.359	11.978	0.404656761927286	0.560293978053165	NotSig	0	0.067	0	0	0	0	0	0	0	0	0.403	0	0	0
ASV_596	-19.031	11.393	0.175734335644225	0.461885820233052	NotSig	0	0.054	0	0	0	0	0	0	0	0	0.269	0	0.052	0
ASV_597	-19.096	11.715	0.404656761927286	0.560293978053165	NotSig	0	0.056	0	0	0	0	0	0	0	0	0.336	0	0	0
ASV_602	-19.359	11.978	0.404656761927286	0.560293978053165	NotSig	0	0.067	0	0	0	0	0	0	0	0	0.403	0	0	0
ASV_612	-19.942	12.561	0.404656761927286	0.560293978053165	NotSig	0	0.101	0	0	0	0	0	0	0	0	0	0.604	0	0
ASV_615	-18.999	11.618	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_620	-18.736	11.355	0.404656761927286	0.560293978053165	NotSig	0	0.044	0	0	0	0	0	0	0	0	0	0	0.262	0
ASV_622	-18.999	11.618	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_629	-18.999	11.618	0.404656761927286	0.560293978053165	NotSig	0	0.052	0	0	0	0	0	0	0	0	0	0	0.314	0
ASV_630	-20.129	12.374	0.175734335644225	0.461885820233052	NotSig	0	0.115	0	0	0	0	0	0	0	0	0	0	0.157	0.531
ASV_639	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_644	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_648	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_651	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_665	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_706	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_717	0	-Inf	NA	NA	NotSig	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_730	20.29	12.178	0.175734335644225	0.461885820233052	NotSig	0.128	0	0.463	0	0	0	0	0.306	0	0	0	0	0	0
ASV_774	19.551	11.339	0.175734335644225	0.461885820233052	NotSig	0.077	0	0	0	0.202	0.259	0	0	0	0	0	0	0	0
ASV_790	2.868	11.301	1	1	NotSig	0.042	0.006	0	0	0.252	0	0	0	0.035	0	0	0	0	0
ASV_834	-18.399	11.018	0.404656761927286	0.560293978053165	NotSig	0	0.035	0	0	0	0	0	0	0.207	0	0	0	0	0
ASV_850	-18.9	10.618	0.0740099699862347	0.363321670841516	NotSig	0	0.049	0	0	0	0	0	0	0.069	0	0.067	0	0.157	0
